user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type
1325,2024-04-12,46,46-60,1.9,6.9,2.7,11.5,Laptop,WiFi
1326,2024-03-05,54,46-60,0.3,2.0,1.2,3.5,Laptop,WiFi
1327,2024-08-15,63,60+,1.1,1.4,2.8,5.3,Laptop,WiFi
1328,2024-01-06,15,13-18,2.9,1.2,2.9,7.0,Tablet,WiFi
1329,2024-02-21,34,26-35,2.3,3.5,1.9,7.7,Mobile,Mobile Data
1330,2024-07-04,19,19-25,1.6,1.9,2.4,5.9,Tablet,Mobile Data
1331,2024-09-15,58,46-60,1.1,3.1,2.2,6.4,Laptop,WiFi
1332,2024-05-25,23,19-25,2.5,5.3,2.2,10.0,Laptop,WiFi
1333,2024-10-18,45,36-45,3.1,1.3,0.7,5.1,Tablet,WiFi
1334,2024-04-16,32,26-35,3.3,5.0,1.8,10.1,Laptop,WiFi
1335,2024-12-21,32,26-35,3.3,2.5,1.3,7.1,Mobile,Mobile Data
1336,2024-03-24,48,46-60,3.6,3.2,0.8,7.6,Laptop,Mobile Data
1337,2024-08-05,34,26-35,1.1,3.4,2.5,7.0,Laptop,Mobile Data
1338,2024-09-30,14,13-18,0.9,5.3,3.0,9.2,Laptop,WiFi
1339,2024-06-13,34,26-35,3.1,1.3,0.7,5.1,Tablet,Mobile Data
1340,2024-07-06,41,36-45,0.7,6.4,2.0,9.1,Mobile,WiFi
1341,2024-08-14,67,60+,2.6,5.3,2.5,10.4,Tablet,WiFi
1342,2024-12-07,25,19-25,1.3,5.7,1.9,8.9,Mobile,Mobile Data
1343,2024-01-05,60,46-60,3.1,2.1,2.9,8.1,Tablet,Mobile Data
1344,2024-09-13,33,26-35,1.1,1.4,1.4,3.9,Laptop,WiFi
1345,2024-07-26,63,60+,1.1,5.4,1.0,7.5,Tablet,Mobile Data
1346,2024-04-18,14,13-18,2.0,7.0,2.2,11.2,Laptop,WiFi
1347,2024-01-30,72,60+,1.1,3.9,0.9,5.9,Tablet,WiFi
1348,2024-06-08,48,46-60,0.8,1.4,3.3,5.5,Laptop,Mobile Data
1349,2024-11-10,36,36-45,0.5,2.9,2.4,5.8,Mobile,Mobile Data
1350,2024-05-18,29,26-35,3.7,5.4,2.0,11.1,Laptop,Mobile Data
1351,2024-02-13,38,36-45,0.8,4.7,2.7,8.2,Mobile,Mobile Data
1352,2024-04-06,43,36-45,3.6,2.5,2.4,8.5,Laptop,Mobile Data
1353,2024-07-09,63,60+,0.3,5.4,0.6,6.3,Tablet,WiFi
1354,2024-07-12,54,46-60,0.6,4.7,3.2,8.5,Laptop,WiFi
1355,2024-12-08,56,46-60,0.5,3.0,0.6,4.1,Laptop,Mobile Data
1356,2024-01-28,13,13-18,3.7,2.8,0.8,7.3,Mobile,Mobile Data
1357,2024-02-25,46,46-60,2.6,2.2,2.3,7.1,Tablet,WiFi
1358,2024-11-03,75,60+,1.3,1.6,1.2,4.1,Mobile,WiFi
1359,2024-02-29,65,60+,2.6,6.0,2.9,11.5,Tablet,WiFi
1360,2024-02-28,71,60+,1.9,3.0,2.7,7.6,Tablet,WiFi
1361,2024-01-07,20,19-25,1.9,3.1,2.5,7.5,Laptop,WiFi
1362,2024-08-19,45,36-45,2.5,6.7,3.4,12.6,Mobile,Mobile Data
1363,2024-05-18,58,46-60,3.7,4.3,0.5,8.5,Laptop,WiFi
1364,2024-09-14,53,46-60,3.8,5.0,3.2,12.0,Tablet,Mobile Data
1365,2024-01-19,36,36-45,3.2,2.2,1.6,7.0,Laptop,Mobile Data
1366,2024-01-04,61,60+,2.1,2.4,1.0,5.5,Tablet,Mobile Data
1367,2024-11-25,37,36-45,3.2,2.8,2.0,8.0,Tablet,Mobile Data
1368,2024-02-02,51,46-60,3.2,3.8,1.5,8.5,Laptop,Mobile Data
1369,2024-08-26,46,46-60,1.1,6.9,2.6,10.6,Tablet,WiFi
1370,2024-05-31,53,46-60,2.8,1.7,2.8,7.3,Laptop,WiFi
1371,2024-02-21,33,26-35,1.9,1.6,0.6,4.1,Laptop,WiFi
1372,2024-03-31,14,13-18,3.3,3.9,1.6,8.8,Mobile,WiFi
1373,2024-01-27,39,36-45,1.8,5.8,1.6,9.2,Mobile,Mobile Data
1374,2024-01-18,29,26-35,1.2,6.7,2.8,10.7,Mobile,Mobile Data
1375,2024-05-10,45,36-45,1.8,3.6,1.8,7.2,Laptop,Mobile Data
1376,2024-05-14,14,13-18,2.7,2.4,1.9,7.0,Tablet,WiFi
1377,2024-10-11,49,46-60,2.1,3.6,3.2,8.9,Tablet,Mobile Data
1378,2024-08-09,24,19-25,3.0,6.2,0.8,10.0,Mobile,WiFi
1379,2024-04-20,35,26-35,2.8,5.6,3.1,11.5,Laptop,Mobile Data
1380,2024-01-19,42,36-45,2.7,5.8,1.3,9.8,Laptop,Mobile Data
1381,2024-04-07,59,46-60,3.1,3.8,1.6,8.5,Tablet,WiFi
1382,2024-09-11,19,19-25,2.8,4.6,3.2,10.6,Mobile,Mobile Data
1383,2024-08-31,43,36-45,1.0,5.2,3.2,9.4,Tablet,Mobile Data
1384,2024-12-31,45,36-45,2.6,1.6,1.1,5.3,Mobile,WiFi
1385,2024-08-29,24,19-25,3.3,1.2,2.1,6.6,Laptop,Mobile Data
1386,2024-10-08,19,19-25,0.8,6.5,2.4,9.7,Tablet,Mobile Data
1387,2024-03-29,19,19-25,1.2,3.0,3.3,7.5,Tablet,WiFi
1388,2024-02-26,15,13-18,2.2,6.9,0.9,10.0,Laptop,Mobile Data
1389,2024-01-18,28,26-35,0.6,5.9,1.5,8.0,Tablet,WiFi
1390,2024-12-15,28,26-35,0.9,5.3,0.6,6.8,Mobile,Mobile Data
1391,2024-10-21,47,46-60,3.4,4.1,1.7,9.2,Mobile,WiFi
1392,2024-01-12,32,26-35,1.2,2.4,3.2,6.8,Mobile,Mobile Data
1393,2024-05-22,73,60+,0.7,2.0,1.6,4.3,Tablet,WiFi
1394,2024-10-23,61,60+,0.7,6.8,1.3,8.8,Tablet,Mobile Data
1395,2024-07-20,24,19-25,2.7,6.0,1.7,10.4,Mobile,Mobile Data
1396,2024-05-14,40,36-45,1.8,2.4,1.1,5.3,Mobile,WiFi
1397,2024-11-14,73,60+,4.0,2.7,2.1,8.8,Mobile,Mobile Data
1398,2024-11-04,18,13-18,3.4,3.3,2.4,9.1,Tablet,WiFi
1399,2024-01-07,18,13-18,2.0,4.6,0.8,7.4,Tablet,Mobile Data
1400,2024-02-06,29,26-35,1.6,6.1,1.7,9.4,Mobile,Mobile Data
1401,2024-01-18,53,46-60,2.1,5.8,2.9,10.8,Laptop,Mobile Data
1402,2024-12-01,58,46-60,2.3,3.9,2.7,8.9,Tablet,Mobile Data
1403,2024-11-13,42,36-45,3.2,1.2,3.5,7.9,Mobile,WiFi
1404,2024-07-09,18,13-18,0.5,4.7,2.9,8.1,Laptop,Mobile Data
1405,2024-01-27,40,36-45,3.3,3.2,1.1,7.6,Mobile,WiFi
1406,2024-07-08,22,19-25,2.9,1.7,2.8,7.4,Tablet,Mobile Data
1407,2024-08-25,17,13-18,2.0,6.7,3.0,11.7,Tablet,Mobile Data
1408,2024-09-28,51,46-60,0.6,4.7,1.6,6.9,Laptop,Mobile Data
1409,2024-11-23,16,13-18,3.6,3.5,2.9,10.0,Tablet,Mobile Data
1410,2024-06-29,14,13-18,1.5,6.8,1.3,9.6,Tablet,WiFi
1411,2024-05-26,34,26-35,1.6,6.7,3.4,11.7,Laptop,WiFi
1412,2024-04-02,51,46-60,0.5,3.6,1.5,5.6,Laptop,Mobile Data
1413,2024-08-14,36,36-45,3.3,1.7,1.8,6.8,Laptop,Mobile Data
1414,2024-07-20,45,36-45,3.3,3.5,2.3,9.1,Mobile,WiFi
1415,2024-09-09,57,46-60,2.0,6.6,0.8,9.4,Tablet,WiFi
1416,2024-11-29,22,19-25,3.6,6.3,3.1,13.0,Laptop,WiFi
1417,2024-06-19,49,46-60,0.6,6.0,2.3,8.9,Tablet,Mobile Data
1418,2024-01-28,21,19-25,0.9,1.9,3.1,5.9,Tablet,Mobile Data
1419,2024-08-14,73,60+,0.4,3.9,3.4,7.7,Mobile,WiFi
1420,2024-03-18,16,13-18,0.5,4.3,1.3,6.1,Mobile,Mobile Data
1421,2024-09-11,25,19-25,3.7,1.7,0.5,5.9,Tablet,Mobile Data
1422,2024-06-07,30,26-35,1.9,3.0,1.5,6.4,Laptop,WiFi
1423,2024-07-04,17,13-18,3.7,4.3,3.3,11.3,Tablet,Mobile Data
1424,2024-02-22,24,19-25,3.2,4.9,2.3,10.4,Laptop,Mobile Data
1425,2024-06-28,30,26-35,0.5,5.5,1.5,7.5,Laptop,Mobile Data
1426,2024-08-07,64,60+,2.8,2.5,3.2,8.5,Tablet,Mobile Data
1427,2024-02-04,41,36-45,3.4,3.0,2.2,8.6,Laptop,WiFi
1428,2024-10-18,31,26-35,0.2,5.5,0.8,6.5,Laptop,Mobile Data
1429,2024-11-08,21,19-25,0.8,2.7,2.4,5.9,Mobile,WiFi
1430,2024-01-31,73,60+,3.1,5.6,3.4,12.1,Mobile,Mobile Data
1431,2024-03-15,16,13-18,2.8,6.5,0.9,10.2,Tablet,WiFi
1432,2024-04-14,22,19-25,2.2,3.0,1.0,6.2,Laptop,Mobile Data
1433,2024-04-28,21,19-25,0.4,1.0,0.6,2.0,Tablet,WiFi
1434,2024-07-25,19,19-25,0.6,4.4,1.5,6.5,Mobile,WiFi
1435,2024-02-02,32,26-35,0.6,5.0,1.5,7.1,Laptop,WiFi
1436,2024-09-28,62,60+,2.9,3.1,2.3,8.3,Laptop,Mobile Data
1437,2024-11-27,35,26-35,2.7,6.8,3.4,12.9,Laptop,WiFi
1438,2024-02-16,59,46-60,2.3,5.6,1.3,9.2,Tablet,WiFi
1439,2024-12-16,21,19-25,0.3,5.4,2.4,8.1,Tablet,WiFi
1440,2024-10-04,37,36-45,4.0,3.6,3.4,11.0,Mobile,Mobile Data
1441,2024-02-06,17,13-18,0.2,4.3,1.6,6.1,Laptop,Mobile Data
1442,2024-01-29,38,36-45,1.7,6.4,3.2,11.3,Laptop,Mobile Data
1443,2024-10-27,51,46-60,1.6,2.6,0.7,4.9,Mobile,WiFi
1444,2024-06-18,34,26-35,2.7,5.7,2.9,11.3,Tablet,Mobile Data
1445,2024-06-03,31,26-35,0.8,4.8,1.8,7.4,Tablet,WiFi
1446,2024-02-28,31,26-35,2.8,2.5,2.9,8.2,Laptop,WiFi
1447,2024-02-24,25,19-25,3.3,1.9,3.3,8.5,Mobile,Mobile Data
1448,2024-06-28,19,19-25,1.3,3.0,1.9,6.2,Mobile,Mobile Data
1449,2024-02-10,30,26-35,1.2,3.1,0.8,5.1,Tablet,WiFi
1450,2024-12-28,71,60+,2.6,2.7,3.2,8.5,Tablet,Mobile Data
1451,2024-01-28,32,26-35,0.4,1.3,3.2,4.9,Mobile,Mobile Data
1452,2024-02-19,67,60+,0.5,4.0,1.9,6.4,Laptop,WiFi
1453,2024-03-16,21,19-25,3.4,3.7,2.2,9.3,Mobile,WiFi
1454,2024-06-26,17,13-18,3.6,5.1,2.8,11.5,Laptop,Mobile Data
1455,2024-10-09,50,46-60,1.5,4.0,1.7,7.2,Laptop,Mobile Data
1456,2024-07-27,42,36-45,2.0,1.4,0.5,3.9,Tablet,Mobile Data
1457,2024-04-19,21,19-25,1.8,1.8,1.6,5.2,Tablet,WiFi
1458,2024-07-09,70,60+,2.4,5.5,1.4,9.3,Laptop,Mobile Data
1459,2024-12-01,57,46-60,2.5,5.5,1.8,9.8,Laptop,WiFi
1460,2024-09-04,31,26-35,0.3,1.6,2.7,4.6,Tablet,WiFi
1461,2024-12-10,24,19-25,0.6,1.1,0.9,2.6,Laptop,WiFi
1462,2024-07-15,24,19-25,1.2,2.4,2.6,6.2,Mobile,WiFi
1463,2024-01-27,16,13-18,2.7,2.9,2.0,7.6,Tablet,WiFi
1464,2024-12-22,53,46-60,0.6,5.8,0.6,7.0,Tablet,WiFi
1465,2024-06-14,52,46-60,3.2,2.2,0.7,6.1,Tablet,WiFi
1466,2024-05-09,32,26-35,3.5,6.1,3.4,13.0,Mobile,WiFi
1467,2024-01-23,37,36-45,3.6,6.2,2.4,12.2,Tablet,WiFi
1468,2024-11-15,65,60+,1.3,5.6,3.4,10.3,Tablet,WiFi
1469,2024-03-31,32,26-35,3.6,5.7,2.8,12.1,Mobile,Mobile Data
1470,2024-06-25,47,46-60,3.0,5.0,2.3,10.3,Laptop,WiFi
1471,2024-10-28,69,60+,1.3,2.1,3.0,6.4,Mobile,Mobile Data
1472,2024-05-27,22,19-25,2.0,3.2,1.0,6.2,Laptop,Mobile Data
1473,2024-01-21,14,13-18,3.9,6.7,0.8,11.4,Mobile,Mobile Data
1474,2024-09-22,23,19-25,0.8,6.4,1.7,8.9,Tablet,WiFi
1475,2024-07-25,29,26-35,1.1,5.5,2.5,9.1,Laptop,WiFi
1476,2024-02-06,29,26-35,2.8,4.5,3.1,10.4,Laptop,WiFi
1477,2024-07-20,29,26-35,1.7,5.6,2.1,9.4,Laptop,WiFi
1478,2024-08-22,53,46-60,0.6,2.0,2.4,5.0,Tablet,Mobile Data
1479,2024-04-06,44,36-45,2.6,2.7,1.6,6.9,Laptop,WiFi
1480,2024-11-27,40,36-45,1.7,4.0,1.9,7.6,Tablet,Mobile Data
1481,2024-03-04,71,60+,1.3,3.1,0.6,5.0,Tablet,WiFi
1482,2024-05-25,64,60+,3.9,5.1,3.2,12.2,Mobile,Mobile Data
1483,2024-07-07,35,26-35,2.6,1.0,2.5,6.1,Mobile,Mobile Data
1484,2024-09-04,33,26-35,0.4,1.8,1.4,3.6,Tablet,Mobile Data
1485,2024-08-02,53,46-60,0.4,5.0,2.6,8.0,Tablet,WiFi
1486,2024-04-30,63,60+,2.3,1.9,3.0,7.2,Tablet,WiFi
1487,2024-07-06,38,36-45,3.3,2.3,3.2,8.8,Tablet,WiFi
1488,2024-06-18,36,36-45,3.5,2.4,1.7,7.6,Mobile,WiFi
1489,2024-02-21,24,19-25,1.9,1.4,1.7,5.0,Mobile,WiFi
1490,2024-04-24,31,26-35,2.0,6.8,1.1,9.9,Tablet,WiFi
1491,2024-01-11,58,46-60,0.6,1.4,2.9,4.9,Mobile,Mobile Data
1492,2024-05-03,49,46-60,3.9,1.7,1.9,7.5,Laptop,WiFi
1493,2024-05-10,35,26-35,0.6,4.8,0.8,6.2,Mobile,Mobile Data
1494,2024-11-25,39,36-45,3.4,5.4,1.7,10.5,Tablet,WiFi
1495,2024-12-09,72,60+,3.1,3.3,1.3,7.7,Mobile,WiFi
1496,2024-05-14,38,36-45,3.2,5.8,0.9,9.9,Laptop,WiFi
1497,2024-02-04,24,19-25,2.4,2.4,3.2,8.0,Laptop,Mobile Data
1498,2024-04-04,13,13-18,0.6,2.2,1.6,4.4,Laptop,Mobile Data
1499,2024-11-03,23,19-25,2.0,6.7,2.9,11.6,Mobile,WiFi
1500,2024-06-29,68,60+,0.3,3.8,2.5,6.6,Mobile,WiFi
1501,2024-07-05,53,46-60,0.7,5.8,2.8,9.3,Laptop,Mobile Data
1502,2024-04-16,27,26-35,1.9,6.7,1.3,9.9,Mobile,WiFi
1503,2024-10-26,15,13-18,2.1,5.6,2.4,10.1,Tablet,Mobile Data
1504,2024-10-18,36,36-45,0.5,3.9,2.2,6.6,Mobile,WiFi
1505,2024-02-22,31,26-35,2.6,3.8,1.3,7.7,Tablet,Mobile Data
1506,2024-01-07,39,36-45,3.4,5.4,0.5,9.3,Mobile,WiFi
1507,2024-12-20,19,19-25,1.9,5.9,1.3,9.1,Laptop,Mobile Data
1508,2024-01-25,25,19-25,1.9,3.1,3.1,8.1,Mobile,Mobile Data
1509,2024-03-01,16,13-18,0.9,6.7,1.7,9.3,Laptop,WiFi
1510,2024-09-17,40,36-45,2.3,5.6,2.3,10.2,Tablet,Mobile Data
1511,2024-11-30,51,46-60,2.8,5.0,3.4,11.2,Laptop,WiFi
1512,2024-08-01,26,26-35,3.8,2.0,2.0,7.8,Tablet,WiFi
1513,2024-11-10,15,13-18,3.6,2.6,1.9,8.1,Mobile,Mobile Data
1514,2024-06-22,28,26-35,2.9,3.1,1.2,7.2,Laptop,Mobile Data
1515,2024-01-21,69,60+,2.4,1.4,2.4,6.2,Mobile,Mobile Data
1516,2024-11-28,21,19-25,3.7,3.8,0.6,8.1,Tablet,Mobile Data
1517,2024-05-22,19,19-25,3.1,1.4,2.2,6.7,Mobile,WiFi
1518,2024-11-16,41,36-45,2.8,3.2,1.6,7.6,Mobile,WiFi
1519,2024-09-11,55,46-60,3.3,3.3,0.7,7.3,Mobile,Mobile Data
1520,2024-01-05,68,60+,3.4,4.1,3.0,10.5,Tablet,Mobile Data
1521,2024-01-08,31,26-35,2.9,2.3,3.4,8.6,Tablet,WiFi
1522,2024-08-08,24,19-25,1.2,3.7,2.8,7.7,Laptop,WiFi
1523,2024-04-03,42,36-45,1.1,5.7,1.5,8.3,Laptop,WiFi
1524,2024-07-07,39,36-45,0.5,5.1,2.3,7.9,Laptop,WiFi
1525,2024-02-24,50,46-60,3.5,5.9,1.2,10.6,Mobile,WiFi
1526,2024-08-21,27,26-35,3.1,5.5,2.2,10.8,Tablet,Mobile Data
1527,2024-08-16,33,26-35,3.2,3.0,1.6,7.8,Mobile,Mobile Data
1528,2024-08-12,44,36-45,2.6,5.9,1.8,10.3,Tablet,WiFi
1529,2024-01-07,40,36-45,3.0,5.4,2.5,10.9,Tablet,WiFi
1530,2024-05-25,19,19-25,1.6,1.2,3.4,6.2,Mobile,Mobile Data
1531,2024-08-13,47,46-60,0.3,3.9,2.0,6.2,Laptop,WiFi
1532,2024-06-05,74,60+,2.4,1.8,0.5,4.7,Mobile,Mobile Data
1533,2024-10-22,39,36-45,2.3,4.5,1.7,8.5,Mobile,WiFi
1534,2024-10-28,55,46-60,0.6,2.6,0.7,3.9,Laptop,Mobile Data
1535,2024-12-14,54,46-60,2.9,3.2,3.2,9.3,Tablet,Mobile Data
1536,2024-02-03,56,46-60,1.9,3.2,1.9,7.0,Tablet,Mobile Data
1537,2024-11-08,74,60+,1.2,2.6,2.0,5.8,Mobile,Mobile Data
1538,2024-12-16,55,46-60,2.5,4.3,1.7,8.5,Mobile,WiFi
1539,2024-11-21,19,19-25,0.9,5.6,2.4,8.9,Laptop,WiFi
1540,2024-06-06,23,19-25,1.7,1.9,1.1,4.7,Mobile,Mobile Data
1541,2024-07-04,31,26-35,3.2,5.5,1.8,10.5,Mobile,Mobile Data
1542,2024-06-29,21,19-25,1.6,3.6,2.2,7.4,Mobile,WiFi
1543,2024-10-24,27,26-35,0.2,2.8,0.8,3.8,Mobile,WiFi
1544,2024-08-29,23,19-25,4.0,6.0,1.2,11.2,Laptop,Mobile Data
1545,2024-10-25,43,36-45,2.5,5.6,3.2,11.3,Laptop,Mobile Data
1546,2024-06-14,29,26-35,2.8,5.2,2.0,10.0,Laptop,WiFi
1547,2024-08-27,18,13-18,2.5,1.8,1.2,5.5,Laptop,Mobile Data
1548,2024-07-24,26,26-35,0.4,1.6,0.9,2.9,Tablet,WiFi
1549,2024-11-05,42,36-45,0.6,2.6,2.4,5.6,Laptop,Mobile Data
1550,2024-05-25,55,46-60,3.9,1.1,3.0,8.0,Tablet,Mobile Data
1551,2024-04-08,21,19-25,1.0,6.9,2.4,10.3,Laptop,Mobile Data
1552,2024-12-20,20,19-25,0.5,1.8,2.5,4.8,Tablet,Mobile Data
1553,2024-07-05,29,26-35,0.8,3.8,1.1,5.7,Mobile,Mobile Data
1554,2024-03-09,19,19-25,1.6,5.1,2.8,9.5,Mobile,Mobile Data
1555,2024-06-10,48,46-60,2.0,4.9,2.0,8.9,Mobile,Mobile Data
1556,2024-01-04,29,26-35,3.3,4.8,1.0,9.1,Laptop,Mobile Data
1557,2024-05-09,34,26-35,1.8,3.2,3.4,8.4,Mobile,WiFi
1558,2024-07-27,25,19-25,1.0,6.3,2.3,9.6,Mobile,WiFi
1559,2024-06-29,47,46-60,1.3,5.2,2.6,9.1,Laptop,WiFi
1560,2024-08-19,19,19-25,3.5,2.0,0.7,6.2,Laptop,WiFi
1561,2024-06-02,21,19-25,2.3,3.1,1.3,6.7,Mobile,WiFi
1562,2024-12-28,57,46-60,1.5,2.7,1.4,5.6,Mobile,WiFi
1563,2024-03-30,15,13-18,1.9,4.0,0.7,6.6,Laptop,Mobile Data
1564,2024-02-24,69,60+,3.6,1.1,0.8,5.5,Laptop,Mobile Data
1565,2024-02-19,32,26-35,0.5,3.1,3.1,6.7,Mobile,WiFi
1566,2024-11-25,18,13-18,2.3,6.4,2.6,11.3,Tablet,Mobile Data
1567,2024-06-15,64,60+,3.0,2.0,1.3,6.3,Laptop,Mobile Data
1568,2024-01-06,66,60+,0.9,5.6,1.4,7.9,Tablet,WiFi
1569,2024-03-26,52,46-60,0.3,6.2,1.8,8.3,Laptop,Mobile Data
1570,2024-08-14,13,13-18,3.4,4.7,2.0,10.1,Tablet,WiFi
1571,2024-01-19,18,13-18,3.5,4.8,2.4,10.7,Tablet,Mobile Data
1572,2024-09-05,57,46-60,3.4,5.5,3.3,12.2,Mobile,Mobile Data
1573,2024-05-10,21,19-25,1.3,2.3,1.1,4.7,Mobile,Mobile Data
1574,2024-12-15,20,19-25,0.3,4.7,1.5,6.5,Mobile,Mobile Data
1575,2024-12-06,39,36-45,3.1,5.8,0.8,9.7,Tablet,WiFi
1576,2024-01-26,37,36-45,2.9,6.0,0.7,9.6,Laptop,WiFi
1577,2024-09-14,57,46-60,0.4,3.3,2.3,6.0,Tablet,WiFi
1578,2024-04-28,53,46-60,0.9,3.3,3.0,7.2,Tablet,Mobile Data
1579,2024-06-12,44,36-45,1.1,4.9,2.5,8.5,Tablet,Mobile Data
1580,2024-01-17,64,60+,3.1,4.7,1.3,9.1,Laptop,Mobile Data
1581,2024-12-10,14,13-18,0.9,5.3,0.5,6.7,Tablet,Mobile Data
1582,2024-08-16,69,60+,2.9,2.3,1.1,6.3,Mobile,Mobile Data
1583,2024-12-27,24,19-25,0.8,2.0,2.5,5.3,Mobile,Mobile Data
1584,2024-05-19,28,26-35,1.3,1.2,2.3,4.8,Mobile,Mobile Data
1585,2024-01-24,17,13-18,2.8,6.9,0.6,10.3,Laptop,WiFi
1586,2024-03-09,40,36-45,2.1,6.5,2.9,11.5,Mobile,WiFi
1587,2024-07-19,68,60+,1.8,6.9,2.3,11.0,Mobile,Mobile Data
1588,2024-06-09,26,26-35,2.2,4.1,1.0,7.3,Mobile,Mobile Data
1589,2024-01-26,15,13-18,2.7,1.8,3.1,7.6,Tablet,Mobile Data
1590,2024-11-02,27,26-35,3.2,3.2,2.4,8.8,Laptop,WiFi
1591,2024-04-13,19,19-25,1.0,6.9,2.3,10.2,Laptop,WiFi
1592,2024-02-13,15,13-18,0.7,1.2,1.2,3.1,Tablet,Mobile Data
1593,2024-05-19,53,46-60,3.8,3.5,2.0,9.3,Mobile,WiFi
1594,2024-11-16,20,19-25,0.9,6.0,3.3,10.2,Laptop,WiFi
1595,2024-03-09,24,19-25,3.9,1.4,2.2,7.5,Tablet,WiFi
1596,2024-01-24,21,19-25,0.6,6.8,0.5,7.9,Laptop,Mobile Data
1597,2024-08-05,25,19-25,2.0,2.9,2.2,7.1,Tablet,Mobile Data
1598,2024-08-21,68,60+,1.2,2.3,1.5,5.0,Mobile,WiFi
1599,2024-08-10,18,13-18,1.0,6.7,0.8,8.5,Laptop,Mobile Data
1600,2024-06-17,21,19-25,3.5,6.4,0.8,10.7,Tablet,Mobile Data
1601,2024-01-16,42,36-45,0.7,1.9,2.3,4.9,Mobile,WiFi
1602,2024-11-14,20,19-25,3.6,5.0,2.6,11.2,Tablet,Mobile Data
1603,2024-11-08,52,46-60,1.5,6.5,1.6,9.6,Laptop,WiFi
1604,2024-03-31,41,36-45,3.5,2.8,2.2,8.5,Tablet,Mobile Data
1605,2024-11-07,67,60+,4.0,2.4,0.9,7.3,Tablet,WiFi
1606,2024-07-17,23,19-25,3.7,5.8,0.7,10.2,Tablet,Mobile Data
1607,2024-05-08,20,19-25,3.0,3.1,1.3,7.4,Tablet,WiFi
1608,2024-05-10,29,26-35,0.8,6.4,3.4,10.6,Tablet,Mobile Data
1609,2024-10-09,20,19-25,2.6,1.3,1.8,5.7,Tablet,Mobile Data
1610,2024-03-22,32,26-35,2.6,6.1,2.5,11.2,Laptop,WiFi
1611,2024-12-19,20,19-25,3.5,4.1,2.2,9.8,Tablet,WiFi
1612,2024-10-14,14,13-18,2.9,6.8,2.1,11.8,Laptop,Mobile Data
1613,2024-12-27,23,19-25,0.8,4.4,0.9,6.1,Tablet,WiFi
1614,2024-04-11,22,19-25,2.0,5.9,1.6,9.5,Mobile,WiFi
1615,2024-01-31,44,36-45,0.2,1.5,3.1,4.8,Tablet,Mobile Data
1616,2024-09-18,37,36-45,3.8,6.6,2.0,12.4,Tablet,WiFi
1617,2024-08-11,53,46-60,0.2,5.3,0.7,6.2,Laptop,WiFi
1618,2024-03-06,18,13-18,0.7,6.1,3.2,10.0,Laptop,WiFi
1619,2024-06-10,24,19-25,1.6,3.8,1.2,6.6,Tablet,WiFi
1620,2024-09-04,38,36-45,1.0,6.0,3.4,10.4,Laptop,WiFi
1621,2024-09-26,21,19-25,0.7,2.5,0.9,4.1,Laptop,WiFi
1622,2024-02-26,50,46-60,2.5,4.3,3.5,10.3,Tablet,WiFi
1623,2024-11-09,16,13-18,0.7,3.8,2.2,6.7,Mobile,WiFi
1624,2024-02-22,64,60+,2.3,4.4,1.6,8.3,Tablet,WiFi
1625,2024-09-26,63,60+,3.9,6.9,3.2,14.0,Mobile,WiFi
1626,2024-10-17,26,26-35,0.4,4.2,0.9,5.5,Mobile,WiFi
1627,2024-03-14,38,36-45,2.1,6.3,3.2,11.6,Tablet,Mobile Data
1628,2024-08-18,13,13-18,3.0,3.9,2.1,9.0,Tablet,WiFi
1629,2024-06-27,71,60+,1.9,1.2,2.4,5.5,Laptop,Mobile Data
1630,2024-04-09,16,13-18,3.5,1.8,2.1,7.4,Tablet,Mobile Data
1631,2024-01-12,39,36-45,3.1,1.7,2.2,7.0,Mobile,WiFi
1632,2024-12-31,42,36-45,3.0,4.6,1.1,8.7,Tablet,Mobile Data
1633,2024-07-03,75,60+,3.9,2.7,1.6,8.2,Mobile,Mobile Data
1634,2024-04-27,37,36-45,1.6,4.5,1.4,7.5,Mobile,Mobile Data
1635,2024-07-18,28,26-35,0.7,5.9,1.2,7.8,Laptop,WiFi
1636,2024-10-08,68,60+,1.0,6.4,0.8,8.2,Tablet,WiFi
1637,2024-04-07,33,26-35,3.0,5.3,1.2,9.5,Laptop,WiFi
1638,2024-05-05,17,13-18,2.0,6.8,3.1,11.9,Laptop,WiFi
1639,2024-07-22,43,36-45,1.7,6.2,2.7,10.6,Laptop,Mobile Data
1640,2024-08-18,56,46-60,1.5,2.4,1.0,4.9,Mobile,Mobile Data
1641,2024-11-12,21,19-25,3.1,6.0,2.9,12.0,Mobile,WiFi
1642,2024-11-22,15,13-18,2.2,6.7,3.1,12.0,Mobile,Mobile Data
1643,2024-04-30,65,60+,2.7,5.1,0.8,8.6,Tablet,Mobile Data
1644,2024-09-29,42,36-45,0.8,5.3,0.7,6.8,Laptop,WiFi
1645,2024-01-24,51,46-60,2.8,1.8,1.6,6.2,Laptop,Mobile Data
1646,2024-07-20,21,19-25,3.8,5.1,1.0,9.9,Mobile,WiFi
1647,2024-11-22,14,13-18,4.0,3.3,1.4,8.7,Tablet,Mobile Data
1648,2024-08-19,13,13-18,1.9,4.1,2.3,8.3,Laptop,WiFi
1649,2024-09-14,31,26-35,1.5,6.6,2.7,10.8,Mobile,Mobile Data
